log(t(yr));M/Mo;logP;log(L/Lo);logTe
7.4102;9.5;1.3910;3.8703;3.6558
7.4102;9.5;1.3912;3.8703;3.6557
7.4102;9.5;1.3914;3.8703;3.6557
7.4102;9.5;1.3917;3.8703;3.6556
7.4102;9.5;1.3919;3.8704;3.6555
7.4102;9.5;1.3922;3.8704;3.6555
7.4102;9.5;1.3924;3.8704;3.6554
7.4102;9.5;1.3926;3.8705;3.6553
7.4102;9.5;1.3929;3.8705;3.6553
7.4102;9.5;1.3931;3.8705;3.6552
7.4102;9.5;1.3934;3.8706;3.6551
7.4102;9.5;1.3936;3.8706;3.6551
7.4102;9.5;1.3939;3.8707;3.6550
7.4102;9.5;1.3941;3.8707;3.6549
7.4102;9.5;1.3944;3.8708;3.6549
7.4102;9.5;1.3947;3.8709;3.6548
7.4102;9.5;1.3950;3.8709;3.6547
7.4102;9.5;1.3952;3.8710;3.6547
7.4102;9.5;1.3955;3.8710;3.6546
7.4102;9.5;1.3958;3.8711;3.6545
7.4102;9.5;1.3960;3.8712;3.6545
7.4102;9.5;1.3963;3.8712;3.6544
7.4102;9.5;1.3966;3.8713;3.6543
7.4102;9.5;1.3969;3.8714;3.6543
7.4102;9.5;1.3971;3.8714;3.6542
7.4102;9.5;1.3974;3.8715;3.6541
7.4102;9.5;1.3977;3.8716;3.6541
7.4102;9.5;1.3980;3.8717;3.6540
7.4102;9.5;1.3983;3.8718;3.6539
7.4102;9.5;1.3986;3.8718;3.6539
7.4102;9.5;1.3989;3.8719;3.6538
7.4102;9.5;1.3992;3.8720;3.6537
7.4102;9.5;1.3995;3.8721;3.6537
7.4102;9.5;1.3998;3.8722;3.6536
7.4102;9.5;1.4001;3.8723;3.6535
7.4102;9.5;1.4004;3.8724;3.6535
7.4102;9.5;1.4007;3.8725;3.6534
7.4102;9.5;1.4010;3.8726;3.6533
7.4102;9.5;1.4014;3.8727;3.6533
7.4102;9.5;1.4017;3.8728;3.6532
7.4102;9.5;1.4020;3.8729;3.6531
7.4102;9.5;1.4024;3.8731;3.6531
7.4102;9.5;1.4027;3.8732;3.6530
7.4102;9.5;1.4030;3.8733;3.6529
7.4102;9.5;1.4033;3.8734;3.6529
7.4102;9.5;1.4037;3.8736;3.6528
7.4102;9.5;1.4040;3.8737;3.6527
7.4102;9.5;1.4044;3.8738;3.6527
7.4102;9.5;1.4047;3.8739;3.6526
7.4102;9.5;1.4051;3.8741;3.6525
7.4102;9.5;1.4054;3.8742;3.6525
7.4102;9.5;1.4057;3.8743;3.6524
7.4102;9.5;1.4061;3.8745;3.6523
7.4102;9.5;1.4064;3.8746;3.6523
7.4102;9.5;1.4068;3.8748;3.6522
7.4102;9.5;1.4072;3.8749;3.6521
7.4102;9.5;1.4076;3.8751;3.6520
7.4102;9.5;1.4080;3.8752;3.6520
7.4102;9.5;1.4083;3.8754;3.6519
7.4102;9.5;1.4087;3.8756;3.6518
7.4102;9.5;1.4091;3.8757;3.6518
7.4102;9.5;1.4095;3.8759;3.6517
7.4102;9.5;1.4098;3.8761;3.6516
7.4102;9.5;1.4102;3.8762;3.6515
7.4102;9.5;1.4107;3.8764;3.6515
7.4102;9.5;1.4111;3.8766;3.6514
7.4102;9.5;1.4114;3.8768;3.6513
7.4102;9.5;1.4118;3.8770;3.6513
7.4102;9.5;1.4122;3.8771;3.6512
7.4102;9.5;1.4127;3.8773;3.6511
7.4102;9.5;1.4131;3.8775;3.6510
7.4102;9.5;1.4135;3.8777;3.6510
7.4102;9.5;1.4139;3.8779;3.6509
7.4102;9.5;1.4143;3.8781;3.6508
7.4102;9.5;1.4147;3.8783;3.6507
7.4102;9.5;1.4152;3.8785;3.6507
7.4102;9.5;1.4156;3.8787;3.6506
7.4102;9.5;1.4161;3.8789;3.6505
7.4102;9.5;1.4165;3.8792;3.6505
7.4102;9.5;1.4170;3.8794;3.6504
7.4102;9.5;1.4174;3.8796;3.6503
7.4102;9.5;1.4178;3.8798;3.6502
7.4102;9.5;1.4182;3.8800;3.6502
7.4102;9.5;1.4187;3.8802;3.6501
7.4102;9.5;1.4191;3.8805;3.6500
7.4102;9.5;1.4195;3.8807;3.6499
7.4102;9.5;1.4199;3.8809;3.6499
7.4102;9.5;1.4204;3.8811;3.6498
7.4102;9.5;1.4208;3.8813;3.6497
7.4102;9.5;1.4212;3.8815;3.6497
7.4102;9.5;1.4216;3.8817;3.6496
7.4102;9.5;1.4220;3.8819;3.6495
7.4102;9.5;1.4224;3.8821;3.6495
7.4102;9.5;1.4229;3.8823;3.6494
7.4102;9.5;1.4233;3.8826;3.6493
7.4102;9.5;1.4238;3.8828;3.6492
7.4102;9.5;1.4242;3.8830;3.6492
7.4102;9.5;1.4246;3.8833;3.6491
7.4102;9.5;1.4251;3.8835;3.6490
7.4102;9.5;1.4255;3.8837;3.6490
7.4102;9.5;1.4260;3.8840;3.6489
7.4102;9.5;1.4265;3.8843;3.6488
7.4102;9.5;1.4270;3.8845;3.6487
7.4102;9.5;1.4275;3.8848;3.6487
7.4102;9.5;1.4280;3.8851;3.6486
7.4102;9.5;1.4284;3.8853;3.6485
7.4102;9.5;1.4289;3.8856;3.6484
7.4102;9.5;1.4294;3.8859;3.6484
7.4102;9.5;1.4299;3.8862;3.6483
7.4102;9.5;1.4304;3.8865;3.6482
7.4102;9.5;1.4309;3.8867;3.6482
7.4102;9.5;1.4314;3.8870;3.6481
7.4102;9.5;1.4320;3.8873;3.6480
7.4102;9.5;1.4324;3.8876;3.6479
7.4102;9.5;1.4330;3.8879;3.6479
7.4102;9.5;1.4335;3.8882;3.6478
7.4102;9.5;1.4340;3.8885;3.6477
7.4102;9.5;1.4346;3.8888;3.6476
7.4102;9.5;1.4351;3.8891;3.6475
7.4102;9.5;1.4356;3.8894;3.6475
7.4102;9.5;1.4361;3.8897;3.6474
7.4102;9.5;1.4367;3.8900;3.6473
7.4102;9.5;1.4372;3.8903;3.6472
7.4102;9.5;1.4378;3.8907;3.6472
7.4102;9.5;1.4383;3.8910;3.6471
7.4102;9.5;1.4389;3.8913;3.6470
7.4102;9.5;1.4394;3.8916;3.6469
7.4102;9.5;1.4400;3.8920;3.6468
7.4102;9.5;1.4406;3.8923;3.6468
7.4102;9.5;1.4412;3.8927;3.6467
7.4102;9.5;1.4418;3.8931;3.6466
7.4102;9.5;1.4424;3.8934;3.6465
7.4102;9.5;1.4430;3.8938;3.6464
7.4102;9.5;1.4436;3.8941;3.6464
7.4102;9.5;1.4442;3.8945;3.6463
7.4102;9.5;1.4448;3.8949;3.6462
7.4102;9.5;1.4454;3.8953;3.6461
7.4102;9.5;1.4460;3.8956;3.6460
7.4102;9.5;1.4466;3.8960;3.6460
7.4102;9.5;1.4472;3.8964;3.6459
7.4102;9.5;1.4478;3.8968;3.6458
7.4102;9.5;1.4485;3.8972;3.6457
7.4102;9.5;1.4491;3.8976;3.6456
7.4102;9.5;1.4497;3.8980;3.6456
7.4102;9.5;1.4504;3.8984;3.6455
7.4102;9.5;1.4510;3.8988;3.6454
7.4102;9.5;1.4516;3.8992;3.6453
7.4102;9.5;1.4523;3.8997;3.6452
7.4102;9.5;1.4530;3.9001;3.6452
7.4102;9.5;1.4536;3.9005;3.6451
7.4102;9.5;1.4543;3.9010;3.6450
7.4102;9.5;1.4550;3.9014;3.6449
7.4102;9.5;1.4556;3.9018;3.6448
7.4102;9.5;1.4563;3.9023;3.6448
7.4102;9.5;1.4570;3.9027;3.6447
7.4102;9.5;1.4577;3.9032;3.6446
7.4102;9.5;1.4584;3.9037;3.6445
7.4102;9.5;1.4591;3.9041;3.6444
7.4102;9.5;1.4598;3.9046;3.6443
7.4102;9.5;1.4605;3.9051;3.6443
7.4102;9.5;1.4612;3.9055;3.6442
7.4102;9.5;1.4619;3.9060;3.6441
7.4102;9.5;1.4626;3.9065;3.6440
7.4102;9.5;1.4633;3.9070;3.6439
7.4102;9.5;1.4640;3.9075;3.6439
7.4313;9.5;1.7604;4.1571;3.6233
7.4314;9.5;1.7602;4.1570;3.6234
7.4314;9.5;1.7600;4.1569;3.6234
7.4315;9.5;1.7598;4.1568;3.6235
7.4315;9.5;1.7596;4.1568;3.6235
7.4315;9.5;1.7595;4.1567;3.6235
7.4316;9.5;1.7593;4.1566;3.6235
7.4316;9.5;1.7592;4.1566;3.6236
7.4316;9.5;1.7590;4.1565;3.6236
7.4317;9.5;1.7589;4.1565;3.6236
7.4317;9.5;1.7588;4.1565;3.6237
7.4317;9.5;1.7586;4.1564;3.6237
7.4318;9.5;1.7584;4.1564;3.6237
7.4318;9.5;1.7583;4.1563;3.6238
7.4318;9.5;1.7581;4.1562;3.6238
7.4319;9.5;1.7580;4.1562;3.6238
7.4319;9.5;1.7578;4.1562;3.6239
7.4319;9.5;1.7577;4.1561;3.6239
7.4320;9.5;1.7575;4.1561;3.6239
7.4320;9.5;1.7573;4.1560;3.6240
7.4321;9.5;1.7571;4.1559;3.6240
7.4321;9.5;1.7570;4.1558;3.6240
7.4321;9.5;1.7568;4.1558;3.6241
7.4322;9.5;1.7567;4.1558;3.6241
7.4322;9.5;1.7566;4.1558;3.6241
7.4322;9.5;1.7565;4.1558;3.6242
7.4323;9.5;1.7564;4.1557;3.6242
7.4323;9.5;1.7562;4.1557;3.6242
7.4323;9.5;1.7561;4.1556;3.6243
7.4324;9.5;1.7559;4.1556;3.6243
7.4324;9.5;1.7558;4.1556;3.6243
7.4324;9.5;1.7556;4.1555;3.6244
7.4325;9.5;1.7554;4.1555;3.6244
7.4325;9.5;1.7553;4.1554;3.6244
7.4326;9.5;1.7552;4.1554;3.6245
7.4326;9.5;1.7550;4.1554;3.6245
7.4326;9.5;1.7549;4.1554;3.6245
7.4327;9.5;1.7548;4.1553;3.6246
7.4327;9.5;1.7546;4.1553;3.6246
7.4327;9.5;1.7544;4.1553;3.6247
7.4328;9.5;1.7543;4.1552;3.6247
7.4328;9.5;1.7541;4.1552;3.6247
7.4328;9.5;1.7540;4.1551;3.6248
7.4329;9.5;1.7538;4.1551;3.6248
7.4329;9.5;1.7537;4.1551;3.6248
7.4329;9.5;1.7536;4.1551;3.6249
7.4330;9.5;1.7535;4.1551;3.6249
7.4330;9.5;1.7534;4.1551;3.6249
7.4330;9.5;1.7532;4.1551;3.6250
7.4331;9.5;1.7531;4.1551;3.6250
7.4331;9.5;1.7530;4.1551;3.6250
7.4332;9.5;1.7528;4.1550;3.6251
7.4332;9.5;1.7527;4.1550;3.6251
7.4332;9.5;1.7525;4.1550;3.6252
7.4333;9.5;1.7524;4.1549;3.6252
7.4333;9.5;1.7523;4.1549;3.6252
7.4333;9.5;1.7522;4.1550;3.6253
7.4334;9.5;1.7521;4.1549;3.6253
7.4334;9.5;1.7519;4.1549;3.6253
7.4335;9.5;1.7515;4.1550;3.6255
7.4337;9.5;1.7511;4.1549;3.6256
7.4338;9.5;1.7507;4.1550;3.6257
7.4339;9.5;1.7504;4.1551;3.6258
7.4340;9.5;1.7499;4.1551;3.6260
7.4342;9.5;1.7494;4.1550;3.6261
7.4343;9.5;1.7493;4.1552;3.6262
7.4344;9.5;1.7490;4.1554;3.6264
7.4345;9.5;1.7484;4.1554;3.6265
7.4347;9.5;1.7483;4.1558;3.6267
7.4348;9.5;1.7478;4.1558;3.6269
7.4349;9.5;1.7474;4.1557;3.6270
7.4350;9.5;1.7475;4.1563;3.6271
7.4352;9.5;1.7469;4.1564;3.6273
7.4353;9.5;1.7466;4.1564;3.6274
7.4354;9.5;1.7466;4.1570;3.6275
7.4355;9.5;1.7461;4.1571;3.6277
7.4357;9.5;1.7459;4.1572;3.6278
7.4358;9.5;1.7460;4.1581;3.6280
7.4359;9.5;1.7453;4.1583;3.6283
7.4360;9.5;1.7446;4.1582;3.6285
7.4362;9.5;1.7449;4.1587;3.6286
7.4363;9.5;1.7448;4.1593;3.6288
7.4364;9.5;1.7442;4.1593;3.6290
7.4365;9.5;1.7447;4.1603;3.6291
7.4367;9.5;1.7448;4.1623;3.6296
7.4368;9.5;1.7428;4.1619;3.6301
7.4369;9.5;1.7421;4.1617;3.6303
7.4370;9.5;1.7421;4.1617;3.6303
7.4372;9.5;1.7424;4.1621;3.6303
7.4373;9.5;1.7440;4.1645;3.6305
7.4374;9.5;1.7437;4.1666;3.6312
7.4375;9.5;1.7418;4.1665;3.6317
7.4377;9.5;1.7412;4.1665;3.6319
7.4378;9.5;1.7411;4.1667;3.6320
7.4379;9.5;1.7412;4.1671;3.6320
7.4380;9.5;1.7427;4.1691;3.6322
7.4382;9.5;1.7458;4.1758;3.6331
7.4383;9.5;1.7425;4.1782;3.6348
7.4384;9.5;1.7409;4.1805;3.6359
7.4385;9.5;1.7409;4.1844;3.6371
7.4387;9.5;1.7413;4.1900;3.6385
7.4388;9.5;1.7422;4.1985;3.6406
7.4389;9.5;1.7428;4.2119;3.6442
7.4390;9.5;1.7399;4.2316;3.6507
7.4392;9.5;1.6736;4.2602;3.6792
7.4498;9.5;1.5229;4.2530;3.7235
7.4498;9.5;1.5573;4.2492;3.7118
7.4498;9.5;1.5941;4.2445;3.6992
7.4499;9.5;1.6304;4.2382;3.6862
7.4499;9.5;1.6641;4.2304;3.6737
7.4499;9.5;1.6835;4.2210;3.6650
7.4500;9.5;1.6973;4.2093;3.6575
7.4500;9.5;1.7030;4.1966;3.6521
7.4500;9.5;1.7042;4.1819;3.6476
7.4501;9.5;1.7029;4.1656;3.6434
7.4501;9.5;1.7027;4.1499;3.6390
7.4501;9.5;1.7088;4.1401;3.6344
7.4502;9.5;1.7276;4.1428;3.6294
7.4502;9.5;1.7571;4.1596;3.6250
7.4502;9.5;1.7854;4.1788;3.6218
7.3727;10.0;1.3249;4.0254;3.7147
7.3727;10.0;1.3686;3.9971;3.6932
7.3727;10.0;1.3864;3.9667;3.6791
7.3727;10.0;1.3919;3.9451;3.6713
7.3727;10.0;1.3914;3.9246;3.6657
7.3727;10.0;1.3954;3.9096;3.6603
7.3727;10.0;1.4143;3.9090;3.6543
7.3727;10.0;1.4145;3.9091;3.6542
7.3727;10.0;1.4148;3.9092;3.6542
7.3727;10.0;1.4151;3.9093;3.6541
7.3727;10.0;1.4154;3.9094;3.6540
7.3727;10.0;1.4157;3.9095;3.6540
7.3727;10.0;1.4160;3.9096;3.6539
7.3727;10.0;1.4163;3.9097;3.6539
7.3727;10.0;1.4166;3.9098;3.6538
7.3727;10.0;1.4169;3.9099;3.6537
7.3727;10.0;1.4172;3.9100;3.6537
7.3727;10.0;1.4175;3.9101;3.6536
7.3727;10.0;1.4179;3.9103;3.6535
7.3727;10.0;1.4182;3.9104;3.6535
7.3727;10.0;1.4185;3.9105;3.6534
7.3727;10.0;1.4188;3.9106;3.6533
7.3727;10.0;1.4191;3.9107;3.6533
7.3727;10.0;1.4195;3.9109;3.6532
7.3727;10.0;1.4198;3.9110;3.6531
7.3727;10.0;1.4201;3.9111;3.6531
7.3727;10.0;1.4204;3.9112;3.6530
7.3727;10.0;1.4208;3.9114;3.6529
7.3727;10.0;1.4211;3.9115;3.6529
7.3727;10.0;1.4214;3.9116;3.6528
7.3727;10.0;1.4218;3.9118;3.6528
7.3727;10.0;1.4221;3.9119;3.6527
7.3727;10.0;1.4225;3.9121;3.6526
7.3727;10.0;1.4228;3.9122;3.6526
7.3727;10.0;1.4231;3.9124;3.6525
7.3727;10.0;1.4235;3.9125;3.6524
7.3727;10.0;1.4238;3.9127;3.6524
7.3727;10.0;1.4242;3.9128;3.6523
7.3727;10.0;1.4245;3.9130;3.6522
7.3727;10.0;1.4249;3.9131;3.6522
7.3727;10.0;1.4253;3.9133;3.6521
7.3727;10.0;1.4256;3.9134;3.6520
7.3727;10.0;1.4260;3.9136;3.6520
7.3727;10.0;1.4263;3.9138;3.6519
7.3727;10.0;1.4267;3.9139;3.6518
7.3727;10.0;1.4271;3.9141;3.6518
7.3727;10.0;1.4274;3.9142;3.6517
7.3727;10.0;1.4278;3.9144;3.6516
7.3727;10.0;1.4282;3.9146;3.6516
7.3727;10.0;1.4286;3.9148;3.6515
7.3727;10.0;1.4290;3.9150;3.6514
7.3727;10.0;1.4294;3.9152;3.6514
7.3727;10.0;1.4298;3.9153;3.6513
7.3727;10.0;1.4301;3.9155;3.6512
7.3727;10.0;1.4305;3.9157;3.6512
7.3727;10.0;1.4309;3.9159;3.6511
7.3727;10.0;1.4313;3.9161;3.6510
7.3727;10.0;1.4317;3.9163;3.6510
7.3727;10.0;1.4322;3.9165;3.6509
7.3727;10.0;1.4326;3.9167;3.6508
7.3727;10.0;1.4329;3.9169;3.6508
7.3727;10.0;1.4334;3.9171;3.6507
7.3727;10.0;1.4338;3.9173;3.6506
7.3727;10.0;1.4342;3.9175;3.6506
7.3727;10.0;1.4346;3.9177;3.6505
7.3727;10.0;1.4351;3.9180;3.6504
7.3727;10.0;1.4355;3.9182;3.6504
7.3727;10.0;1.4359;3.9184;3.6503
7.3727;10.0;1.4363;3.9186;3.6502
7.3727;10.0;1.4368;3.9188;3.6501
7.3727;10.0;1.4372;3.9191;3.6501
7.3727;10.0;1.4376;3.9193;3.6500
7.3727;10.0;1.4381;3.9195;3.6499
7.3727;10.0;1.4385;3.9198;3.6499
7.3727;10.0;1.4389;3.9200;3.6498
7.3727;10.0;1.4394;3.9202;3.6497
7.3727;10.0;1.4398;3.9205;3.6497
7.3727;10.0;1.4403;3.9207;3.6496
7.3727;10.0;1.4407;3.9210;3.6495
7.3727;10.0;1.4412;3.9212;3.6495
7.3727;10.0;1.4417;3.9215;3.6494
7.3727;10.0;1.4421;3.9217;3.6493
7.3727;10.0;1.4426;3.9220;3.6492
7.3727;10.0;1.4431;3.9223;3.6492
7.3727;10.0;1.4435;3.9225;3.6491
7.3727;10.0;1.4440;3.9228;3.6490
7.3727;10.0;1.4445;3.9231;3.6490
7.3727;10.0;1.4450;3.9233;3.6489
7.3727;10.0;1.4455;3.9236;3.6488
7.3727;10.0;1.4460;3.9239;3.6487
7.3727;10.0;1.4464;3.9241;3.6487
7.3727;10.0;1.4469;3.9244;3.6486
7.3727;10.0;1.4474;3.9247;3.6485
7.3727;10.0;1.4479;3.9250;3.6485
7.3727;10.0;1.4484;3.9253;3.6484
7.3727;10.0;1.4490;3.9256;3.6483
7.3727;10.0;1.4495;3.9259;3.6482
7.3727;10.0;1.4500;3.9262;3.6482
7.3727;10.0;1.4505;3.9265;3.6481
7.3727;10.0;1.4510;3.9268;3.6480
7.3727;10.0;1.4516;3.9271;3.6479
7.3727;10.0;1.4521;3.9274;3.6479
7.3727;10.0;1.4526;3.9277;3.6478
7.3727;10.0;1.4531;3.9281;3.6477
7.3727;10.0;1.4537;3.9284;3.6476
7.3727;10.0;1.4542;3.9287;3.6476
7.3727;10.0;1.4547;3.9290;3.6475
7.3727;10.0;1.4553;3.9293;3.6474
7.3727;10.0;1.4558;3.9297;3.6474
7.3727;10.0;1.4564;3.9300;3.6473
7.3727;10.0;1.4569;3.9304;3.6472
7.3727;10.0;1.4575;3.9307;3.6471
7.3727;10.0;1.4581;3.9310;3.6470
7.3727;10.0;1.4586;3.9314;3.6470
7.3727;10.0;1.4592;3.9317;3.6469
7.3727;10.0;1.4598;3.9321;3.6468
7.3727;10.0;1.4604;3.9325;3.6467
7.3727;10.0;1.4609;3.9328;3.6467
7.3727;10.0;1.4615;3.9332;3.6466
7.3727;10.0;1.4621;3.9335;3.6465
7.3727;10.0;1.4627;3.9339;3.6464
7.3727;10.0;1.4632;3.9342;3.6464
7.3727;10.0;1.4638;3.9346;3.6463
7.3727;10.0;1.4644;3.9350;3.6462
7.3727;10.0;1.4650;3.9353;3.6461
7.3727;10.0;1.4656;3.9357;3.6461
7.3727;10.0;1.4662;3.9361;3.6460
7.3727;10.0;1.4668;3.9364;3.6459
7.3727;10.0;1.4674;3.9368;3.6458
7.3727;10.0;1.4680;3.9372;3.6457
7.3727;10.0;1.4686;3.9376;3.6457
7.3727;10.0;1.4692;3.9379;3.6456
7.3727;10.0;1.4698;3.9383;3.6455
7.3727;10.0;1.4704;3.9387;3.6454
7.3727;10.0;1.4711;3.9391;3.6453
7.3727;10.0;1.4717;3.9395;3.6453
7.3727;10.0;1.4723;3.9399;3.6452
7.3727;10.0;1.4730;3.9403;3.6451
7.3727;10.0;1.4736;3.9407;3.6450
7.3727;10.0;1.4742;3.9411;3.6449
7.3727;10.0;1.4749;3.9415;3.6448
7.3727;10.0;1.4755;3.9419;3.6448
7.3727;10.0;1.4762;3.9423;3.6447
7.3727;10.0;1.4768;3.9428;3.6446
7.3727;10.0;1.4775;3.9432;3.6445
7.3727;10.0;1.4782;3.9436;3.6444
7.3727;10.0;1.4788;3.9441;3.6444
7.3727;10.0;1.4795;3.9445;3.6443
7.3727;10.0;1.4802;3.9449;3.6442
7.3727;10.0;1.4809;3.9454;3.6441
7.3727;10.0;1.4816;3.9459;3.6440
7.3727;10.0;1.4823;3.9463;3.6439
7.3727;10.0;1.4829;3.9468;3.6439
